Date,Latitude,Longitude,PM2.5,Ozone,AQI,Name
2015-03-14,35.356615,-119.062613,10.7,0.059,54,Bakersfield-California
2015-03-15,35.356615,-119.062613,7.2,0.059,40,Bakersfield-California
2015-03-16,35.356615,-119.062613,5.4,0.051,30,Bakersfield-California
2015-03-17,35.356615,-119.062613,6.7,0.05,37,Bakersfield-California
2015-03-18,35.356615,-119.062613,10.7,0.046,54,Bakersfield-California
2015-03-19,35.356615,-119.062613,11.4,0.057,55,Bakersfield-California
2015-03-20,35.356615,-119.062613,14.5,0.062,61,Bakersfield-California
2015-03-21,35.356615,-119.062613,7.0,0.058,39,Bakersfield-California
2015-03-22,35.356615,-119.062613,7.5,0.049,42,Bakersfield-California
2015-03-23,35.356615,-119.062613,2.4,0.044,13,Bakersfield-California
2015-03-24,35.356615,-119.062613,4.2,0.045,23,Bakersfield-California
2015-03-25,35.356615,-119.062613,8.2,0.047,46,Bakersfield-California
2015-03-26,35.356615,-119.062613,11.2,0.056,55,Bakersfield-California
2015-03-27,35.356615,-119.062613,11.3,0.062,55,Bakersfield-California
2015-03-28,35.356615,-119.062613,7.0,0.048,39,Bakersfield-California
2015-03-29,35.356615,-119.062613,8.6,0.06,48,Bakersfield-California
2015-03-30,35.356615,-119.062613,12.5,0.061,57,Bakersfield-California
2015-03-31,35.356615,-119.062613,8.3,0.049,46,Bakersfield-California
2015-04-01,35.356615,-119.062613,3.3,0.051,18,Bakersfield-California
2015-04-02,35.356615,-119.062613,5.3,0.052,29,Bakersfield-California
2015-04-03,35.356615,-119.062613,10.3,0.059,53,Bakersfield-California
2015-04-04,35.356615,-119.062613,11.2,0.06,55,Bakersfield-California
2015-04-05,35.356615,-119.062613,6.8,0.053,38,Bakersfield-California
2015-04-06,35.356615,-119.062613,3.5,0.052,19,Bakersfield-California
2015-04-07,35.356615,-119.062613,4.5,0.043,25,Bakersfield-California
2015-04-08,35.356615,-119.062613,4.3,0.051,24,Bakersfield-California
2015-04-09,35.356615,-119.062613,12.0,0.049,56,Bakersfield-California
2015-04-10,35.356615,-119.062613,19.2,0.061,70,Bakersfield-California
2015-04-11,35.356615,-119.062613,9.0,0.057,50,Bakersfield-California
2015-04-12,35.356615,-119.062613,6.6,0.052,37,Bakersfield-California
2015-04-13,35.356615,-119.062613,7.3,0.059,41,Bakersfield-California
2015-04-14,35.356615,-119.062613,4.8,0.056,27,Bakersfield-California
2015-04-15,35.356615,-119.062613,8.5,0.057,47,Bakersfield-California
2015-04-16,35.356615,-119.062613,8.1,0.063,45,Bakersfield-California
2015-04-17,35.356615,-119.062613,8.6,0.07,48,Bakersfield-California
2015-04-18,35.356615,-119.062613,11.2,0.074,55,Bakersfield-California
2015-04-19,35.356615,-119.062613,13.2,0.076,59,Bakersfield-California
2015-04-20,35.356615,-119.062613,8.7,0.067,48,Bakersfield-California
2015-04-21,35.356615,-119.062613,10.4,0.049,53,Bakersfield-California
2015-04-22,35.356615,-119.062613,9.3,0.053,51,Bakersfield-California
2015-04-23,35.356615,-119.062613,8.9,0.051,49,Bakersfield-California
2015-04-24,35.356615,-119.062613,8.8,0.046,49,Bakersfield-California
2015-04-25,35.356615,-119.062613,6.2,0.044,34,Bakersfield-California
2015-04-26,35.356615,-119.062613,5.2,0.053,29,Bakersfield-California
2015-04-27,35.356615,-119.062613,8.9,0.061,49,Bakersfield-California
2015-04-28,35.356615,-119.062613,10.1,0.07,53,Bakersfield-California
2015-04-29,35.356615,-119.062613,11.5,0.065,55,Bakersfield-California
2015-04-30,35.356615,-119.062613,13.9,0.068,60,Bakersfield-California
2015-05-01,35.356615,-119.062613,6.2,0.058,34,Bakersfield-California
2015-05-02,35.356615,-119.062613,6.7,0.057,37,Bakersfield-California
2015-05-03,35.356615,-119.062613,4.2,0.052,23,Bakersfield-California
2015-05-04,35.356615,-119.062613,6.0,0.054,33,Bakersfield-California
2015-05-05,35.356615,-119.062613,7.2,0.052,40,Bakersfield-California
2015-05-06,35.356615,-119.062613,6.3,0.052,35,Bakersfield-California
2015-05-07,35.356615,-119.062613,5.9,0.049,33,Bakersfield-California
2015-05-08,35.356615,-119.062613,3.8,0.054,21,Bakersfield-California
2015-05-09,35.356615,-119.062613,8.7,0.055,48,Bakersfield-California
2015-05-10,35.356615,-119.062613,15.0,0.072,62,Bakersfield-California
2015-05-11,35.356615,-119.062613,8.8,0.06,49,Bakersfield-California
2015-05-12,35.356615,-119.062613,7.9,0.062,44,Bakersfield-California
2015-05-13,35.356615,-119.062613,5.2,0.058,29,Bakersfield-California
2015-05-14,35.356615,-119.062613,3.5,0.046,19,Bakersfield-California
2015-05-15,35.356615,-119.062613,6.5,0.05,36,Bakersfield-California
2015-05-16,35.356615,-119.062613,9.2,0.061,51,Bakersfield-California
2015-05-17,35.356615,-119.062613,4.5,0.051,25,Bakersfield-California
2015-05-18,35.356615,-119.062613,3.1,0.053,17,Bakersfield-California
2015-05-19,35.356615,-119.062613,5.3,0.056,29,Bakersfield-California
2015-05-20,35.356615,-119.062613,5.7,0.058,32,Bakersfield-California
2015-05-21,35.356615,-119.062613,5.8,0.045,32,Bakersfield-California
2015-05-22,35.356615,-119.062613,8.2,0.039,46,Bakersfield-California
2015-05-23,35.356615,-119.062613,6.7,0.051,37,Bakersfield-California
2015-05-24,35.356615,-119.062613,7.8,0.056,43,Bakersfield-California
2015-05-25,35.356615,-119.062613,7.5,0.055,42,Bakersfield-California
2015-05-26,35.356615,-119.062613,5.5,0.054,31,Bakersfield-California
2015-05-27,35.356615,-119.062613,4.9,0.062,27,Bakersfield-California
2015-05-29,35.356615,-119.062613,12.4,0.072,57,Bakersfield-California
2015-05-30,35.356615,-119.062613,11.9,0.083,56,Bakersfield-California
2015-05-31,35.356615,-119.062613,8.2,0.064,46,Bakersfield-California
2015-06-01,35.356615,-119.062613,5.8,0.055,32,Bakersfield-California
2015-06-02,35.356615,-119.062613,4.4,0.051,24,Bakersfield-California
2015-06-03,35.356615,-119.062613,2.9,0.053,16,Bakersfield-California
2015-06-04,35.356615,-119.062613,5.0,0.048,28,Bakersfield-California
2015-06-05,35.356615,-119.062613,7.2,0.063,40,Bakersfield-California
2015-06-06,35.356615,-119.062613,6.0,0.071,33,Bakersfield-California
2015-06-07,35.356615,-119.062613,8.8,0.075,49,Bakersfield-California
2015-06-08,35.356615,-119.062613,11.3,0.083,55,Bakersfield-California
2015-06-09,35.356615,-119.062613,9.4,0.039,52,Bakersfield-California
2015-06-10,35.356615,-119.062613,8.5,0.061,47,Bakersfield-California
2015-06-11,35.356615,-119.062613,8.1,0.063,45,Bakersfield-California
2015-06-12,35.356615,-119.062613,11.8,0.068,56,Bakersfield-California
2015-06-13,35.356615,-119.062613,12.3,0.084,57,Bakersfield-California
2015-06-14,35.356615,-119.062613,7.6,0.067,42,Bakersfield-California
2015-06-15,35.356615,-119.062613,13.6,0.075,59,Bakersfield-California
2015-06-16,35.356615,-119.062613,12.0,0.076,56,Bakersfield-California
2015-06-17,35.356615,-119.062613,12.0,0.078,56,Bakersfield-California
2015-06-18,35.356615,-119.062613,12.6,0.08,58,Bakersfield-California
2015-06-19,35.356615,-119.062613,6.5,0.063,36,Bakersfield-California
2015-06-20,35.356615,-119.062613,10.4,0.073,53,Bakersfield-California
2015-06-21,35.356615,-119.062613,7.5,0.064,42,Bakersfield-California
2015-06-22,35.356615,-119.062613,8.5,0.065,47,Bakersfield-California
2015-06-23,35.356615,-119.062613,13.3,0.073,59,Bakersfield-California
2015-06-24,35.356615,-119.062613,12.5,0.072,57,Bakersfield-California
2015-06-25,35.356615,-119.062613,14.2,0.088,61,Bakersfield-California
2015-06-26,35.356615,-119.062613,14.5,0.082,61,Bakersfield-California
2015-06-27,35.356615,-119.062613,9.1,0.068,51,Bakersfield-California
2015-06-28,35.356615,-119.062613,10.7,0.069,54,Bakersfield-California
2015-06-29,35.356615,-119.062613,11.8,0.069,56,Bakersfield-California
2015-06-30,35.356615,-119.062613,16.1,0.088,64,Bakersfield-California
2015-07-01,35.356615,-119.062613,10.5,0.064,54,Bakersfield-California
2015-07-02,35.356615,-119.062613,9.5,0.073,52,Bakersfield-California
2015-07-03,35.356615,-119.062613,9.2,0.085,51,Bakersfield-California
2015-07-04,35.356615,-119.062613,11.2,0.068,55,Bakersfield-California
2015-07-05,35.356615,-119.062613,6.4,0.06,36,Bakersfield-California
2015-07-06,35.356615,-119.062613,11.5,0.06,55,Bakersfield-California
2015-07-07,35.356615,-119.062613,6.2,0.049,34,Bakersfield-California
2015-07-08,35.356615,-119.062613,10.3,0.046,53,Bakersfield-California
2015-07-09,35.356615,-119.062613,6.9,0.042,38,Bakersfield-California
2015-07-10,35.356615,-119.062613,7.6,0.055,42,Bakersfield-California
2015-07-11,35.356615,-119.062613,8.2,0.057,46,Bakersfield-California
2015-07-12,35.356615,-119.062613,8.2,0.061,46,Bakersfield-California
2015-07-13,35.356615,-119.062613,8.1,0.061,45,Bakersfield-California
2015-07-14,35.356615,-119.062613,8.9,0.058,49,Bakersfield-California
2015-07-15,35.356615,-119.062613,8.6,0.063,48,Bakersfield-California
2015-07-16,35.356615,-119.062613,10.1,0.074,53,Bakersfield-California
2015-07-17,35.356615,-119.062613,12.4,0.074,57,Bakersfield-California
2015-07-18,35.356615,-119.062613,14.7,0.055,61,Bakersfield-California
2015-07-19,35.356615,-119.062613,7.5,0.053,42,Bakersfield-California
2015-07-20,35.356615,-119.062613,10.2,0.059,53,Bakersfield-California
2015-07-21,35.356615,-119.062613,10.4,0.063,53,Bakersfield-California
2015-07-22,35.356615,-119.062613,5.8,0.039,32,Bakersfield-California
2015-07-23,35.356615,-119.062613,6.1,0.05,34,Bakersfield-California
2015-07-24,35.356615,-119.062613,10.6,0.057,54,Bakersfield-California
2015-07-25,35.356615,-119.062613,9.9,0.054,52,Bakersfield-California
2015-07-26,35.356615,-119.062613,8.1,0.052,45,Bakersfield-California
2015-07-27,35.356615,-119.062613,14.6,0.056,61,Bakersfield-California
2015-07-28,35.356615,-119.062613,21.2,0.075,74,Bakersfield-California
2015-07-29,35.356615,-119.062613,19.1,0.087,70,Bakersfield-California
2015-07-30,35.356615,-119.062613,16.2,0.062,64,Bakersfield-California
2015-07-31,35.356615,-119.062613,18.6,0.073,69,Bakersfield-California
2015-08-01,35.356615,-119.062613,12.1,0.067,57,Bakersfield-California
2015-08-02,35.356615,-119.062613,13.7,0.063,60,Bakersfield-California
2015-08-03,35.356615,-119.062613,9.8,0.066,52,Bakersfield-California
2015-08-04,35.356615,-119.062613,12.7,0.06,58,Bakersfield-California
2015-08-05,35.356615,-119.062613,12.1,0.06,57,Bakersfield-California
2015-08-06,35.356615,-119.062613,18.9,0.079,69,Bakersfield-California
2015-08-07,35.356615,-119.062613,11.5,0.059,55,Bakersfield-California
2015-08-08,35.356615,-119.062613,13.0,0.067,58,Bakersfield-California
2015-08-09,35.356615,-119.062613,14.9,0.067,62,Bakersfield-California
2015-08-10,35.356615,-119.062613,9.2,0.053,51,Bakersfield-California
2015-08-11,35.356615,-119.062613,4.3,0.049,24,Bakersfield-California
2015-08-12,35.356615,-119.062613,8.8,0.057,49,Bakersfield-California
2015-08-13,35.356615,-119.062613,8.4,0.068,47,Bakersfield-California
2015-08-14,35.356615,-119.062613,8.0,0.063,44,Bakersfield-California
2015-08-15,35.356615,-119.062613,10.7,0.08,54,Bakersfield-California
2015-08-16,35.356615,-119.062613,19.4,0.081,70,Bakersfield-California
2015-08-17,35.356615,-119.062613,37.5,0.077,106,Bakersfield-California
2015-08-18,35.356615,-119.062613,52.5,0.084,143,Bakersfield-California
2015-08-19,35.356615,-119.062613,23.3,0.077,77,Bakersfield-California
2015-08-20,35.356615,-119.062613,19.0,0.075,69,Bakersfield-California
2015-08-21,35.356615,-119.062613,21.0,0.074,73,Bakersfield-California
2015-08-22,35.356615,-119.062613,17.9,0.071,67,Bakersfield-California
2015-08-23,35.356615,-119.062613,13.5,0.065,59,Bakersfield-California
2015-08-24,35.356615,-119.062613,17.4,0.071,66,Bakersfield-California
2015-08-25,35.356615,-119.062613,16.7,0.06,65,Bakersfield-California
2015-08-26,35.356615,-119.062613,9.9,0.061,52,Bakersfield-California
2015-08-27,35.356615,-119.062613,20.5,0.053,72,Bakersfield-California
2015-08-28,35.356615,-119.062613,13.2,0.061,59,Bakersfield-California
2015-08-29,35.356615,-119.062613,8.8,0.045,49,Bakersfield-California
2015-08-30,35.356615,-119.062613,6.7,0.046,37,Bakersfield-California
2015-08-31,35.356615,-119.062613,9.4,0.052,52,Bakersfield-California
2015-09-01,35.356615,-119.062613,11.9,0.069,56,Bakersfield-California
2015-09-02,35.356615,-119.062613,9.7,0.06,52,Bakersfield-California
2015-09-03,35.356615,-119.062613,6.5,0.053,36,Bakersfield-California
2015-09-04,35.356615,-119.062613,7.5,0.052,42,Bakersfield-California
2015-09-05,35.356615,-119.062613,8.1,0.054,45,Bakersfield-California
2015-09-06,35.356615,-119.062613,10.2,0.066,53,Bakersfield-California
2015-09-07,35.356615,-119.062613,13.3,0.074,59,Bakersfield-California
2015-09-08,35.356615,-119.062613,17.3,0.075,66,Bakersfield-California
2015-09-09,35.356615,-119.062613,24.1,0.085,79,Bakersfield-California
2015-09-10,35.356615,-119.062613,22.6,0.078,76,Bakersfield-California
2015-09-11,35.356615,-119.062613,36.1,0.074,102,Bakersfield-California
2015-09-12,35.356615,-119.062613,28.2,0.062,87,Bakersfield-California
2015-09-13,35.356615,-119.062613,11.0,0.059,55,Bakersfield-California
2015-09-14,35.356615,-119.062613,10.7,0.038,54,Bakersfield-California
2015-09-15,35.356615,-119.062613,6.1,0.039,34,Bakersfield-California
2015-09-16,35.356615,-119.062613,4.4,0.047,24,Bakersfield-California
2015-09-17,35.356615,-119.062613,6.6,0.053,37,Bakersfield-California
2015-09-18,35.356615,-119.062613,10.5,0.071,54,Bakersfield-California
2015-09-19,35.356615,-119.062613,11.5,0.083,55,Bakersfield-California
2015-09-20,35.356615,-119.062613,14.8,0.089,62,Bakersfield-California
2015-09-21,35.356615,-119.062613,12.5,0.07,57,Bakersfield-California
2015-09-22,35.356615,-119.062613,9.6,0.057,52,Bakersfield-California
2015-09-23,35.356615,-119.062613,7.6,0.066,42,Bakersfield-California
2015-09-24,35.356615,-119.062613,14.4,0.084,61,Bakersfield-California
2015-09-25,35.356615,-119.062613,18.5,0.096,69,Bakersfield-California
2015-09-26,35.356615,-119.062613,10.6,0.058,54,Bakersfield-California
2015-09-27,35.356615,-119.062613,7.6,0.053,42,Bakersfield-California
2015-09-28,35.356615,-119.062613,9.8,0.064,52,Bakersfield-California
2015-09-29,35.356615,-119.062613,8.5,0.054,47,Bakersfield-California
2015-09-30,35.356615,-119.062613,9.0,0.057,50,Bakersfield-California
2015-10-01,35.356615,-119.062613,11.2,0.049,55,Bakersfield-California
2015-10-02,35.356615,-119.062613,9.7,0.048,52,Bakersfield-California
2015-10-03,35.356615,-119.062613,8.8,0.06,49,Bakersfield-California
2015-10-04,35.356615,-119.062613,7.1,0.046,39,Bakersfield-California
2015-10-05,35.356615,-119.062613,5.9,0.052,33,Bakersfield-California
2015-10-06,35.356615,-119.062613,7.3,0.057,41,Bakersfield-California
2015-10-07,35.356615,-119.062613,12.2,0.071,57,Bakersfield-California
2015-10-08,35.356615,-119.062613,15.3,0.081,63,Bakersfield-California
2015-10-09,35.356615,-119.062613,18.5,0.09,69,Bakersfield-California
2015-10-10,35.356615,-119.062613,14.4,0.076,61,Bakersfield-California
2015-10-11,35.356615,-119.062613,9.4,0.06,52,Bakersfield-California
2015-10-12,35.356615,-119.062613,12.2,0.076,57,Bakersfield-California
2015-10-13,35.356615,-119.062613,12.3,0.072,57,Bakersfield-California
2015-10-14,35.356615,-119.062613,10.2,0.053,53,Bakersfield-California
2015-10-15,35.356615,-119.062613,12.8,0.048,58,Bakersfield-California
2015-10-16,35.356615,-119.062613,17.1,0.052,66,Bakersfield-California
2015-10-17,35.356615,-119.062613,12.0,0.05,56,Bakersfield-California
2015-10-18,35.356615,-119.062613,6.3,0.033,35,Bakersfield-California
2015-10-19,35.356615,-119.062613,5.0,0.043,28,Bakersfield-California
2015-10-20,35.356615,-119.062613,6.5,0.046,36,Bakersfield-California
2015-10-21,35.356615,-119.062613,11.6,0.053,56,Bakersfield-California
2015-10-22,35.356615,-119.062613,9.0,0.052,50,Bakersfield-California
2015-10-23,35.356615,-119.062613,13.9,0.058,60,Bakersfield-California
2015-10-24,35.356615,-119.062613,18.5,0.064,69,Bakersfield-California
2015-10-25,35.356615,-119.062613,20.6,0.061,72,Bakersfield-California
2015-10-26,35.356615,-119.062613,22.7,0.067,76,Bakersfield-California
2015-10-27,35.356615,-119.062613,20.5,0.062,72,Bakersfield-California
2015-10-28,35.356615,-119.062613,18.5,0.055,69,Bakersfield-California
2015-10-29,35.356615,-119.062613,6.9,0.041,38,Bakersfield-California
2015-10-30,35.356615,-119.062613,8.6,0.042,48,Bakersfield-California
2015-10-31,35.356615,-119.062613,11.5,0.053,55,Bakersfield-California
2015-11-01,35.356615,-119.062613,10.8,0.058,54,Bakersfield-California
2015-11-02,35.356615,-119.062613,8.5,0.035,47,Bakersfield-California
2015-11-03,35.356615,-119.062613,5.5,0.033,31,Bakersfield-California
2015-11-04,35.356615,-119.062613,9.5,0.035,52,Bakersfield-California
2015-11-05,35.356615,-119.062613,13.6,0.035,59,Bakersfield-California
2015-11-06,35.356615,-119.062613,27.3,0.032,85,Bakersfield-California
2015-11-07,35.356615,-119.062613,30.7,0.041,91,Bakersfield-California
2015-11-08,35.356615,-119.062613,24.8,0.044,80,Bakersfield-California
2015-11-09,35.356615,-119.062613,24.8,0.039,80,Bakersfield-California
2015-11-10,35.356615,-119.062613,5.3,0.038,29,Bakersfield-California
2015-11-11,35.356615,-119.062613,12.7,0.039,58,Bakersfield-California
2015-11-12,35.356615,-119.062613,28.4,0.036,87,Bakersfield-California
2015-11-13,35.356615,-119.062613,41.6,0.039,116,Bakersfield-California
2015-11-14,35.356615,-119.062613,55.7,0.044,151,Bakersfield-California
2015-11-15,35.356615,-119.062613,18.6,0.036,69,Bakersfield-California
2015-11-16,35.356615,-119.062613,7.0,0.036,39,Bakersfield-California
2015-11-17,35.356615,-119.062613,13.4,0.033,59,Bakersfield-California
2015-11-18,35.356615,-119.062613,22.6,0.028,76,Bakersfield-California
2015-11-19,35.356615,-119.062613,26.6,0.034,84,Bakersfield-California
2015-11-20,35.356615,-119.062613,33.0,0.035,96,Bakersfield-California
2015-11-21,35.356615,-119.062613,48.7,0.043,134,Bakersfield-California
2015-11-22,35.356615,-119.062613,51.5,0.051,140,Bakersfield-California
2015-11-23,35.356615,-119.062613,27.1,0.037,85,Bakersfield-California
2015-11-24,35.356615,-119.062613,22.1,0.038,75,Bakersfield-California
2015-11-25,35.356615,-119.062613,7.2,0.035,40,Bakersfield-California
2015-11-26,35.356615,-119.062613,13.1,0.034,58,Bakersfield-California
2015-11-27,35.356615,-119.062613,21.0,0.031,73,Bakersfield-California
2015-11-28,35.356615,-119.062613,21.7,0.031,74,Bakersfield-California
2015-11-29,35.356615,-119.062613,25.0,0.031,81,Bakersfield-California
2015-11-30,35.356615,-119.062613,23.8,0.03,78,Bakersfield-California
2015-12-01,35.356615,-119.062613,31.4,0.026,93,Bakersfield-California
2015-12-02,35.356615,-119.062613,44.5,0.03,123,Bakersfield-California
2015-12-03,35.356615,-119.062613,38.8,0.026,109,Bakersfield-California
2015-12-04,35.356615,-119.062613,6.9,0.032,38,Bakersfield-California
2015-12-05,35.356615,-119.062613,21.3,0.023,74,Bakersfield-California
2015-12-06,35.356615,-119.062613,25.0,0.027,81,Bakersfield-California
2015-12-07,35.356615,-119.062613,23.9,0.031,79,Bakersfield-California
2015-12-08,35.356615,-119.062613,27.5,0.029,85,Bakersfield-California
2015-12-09,35.356615,-119.062613,35.4,0.025,100,Bakersfield-California
